count_session,count_hit,totals_newVisits,historic_session,historic_session_page,avg_session_time,avg_session_time_page,single_page_rate,sessionQualityDim,earliest_visit_number,latest_visit_number,time_earliest_visit,time_latest_visit,avg_visit_time,days_since_last_visit,days_since_first_visit,visits_per_day,bounce_rate,num_interactions,bounces,time_on_site,transactionRevenue,has_converted
4,81,0,174,0,43.5,0.0,1.0,3,169,172,10.98,19.18,13,0,21,3.681818182,0.0,3713,0,2064,60658820,1
12,2486,0,2969,0,247.4166667,0.0,1.0,2,64,75,15.85,5.82,14,0,29,82.86666667,0.0,5860,0,67,24230857,1
6,221,0,487,0,81.16666667,0.0,1.0,4,208,213,17.62,9.73,12,0,24,8.84,0.0,1953,0,189,0,0
16,2794,0,12582,10294,786.375,643.375,0.625,6,35,50,13.53,5.35,13,0,22,121.4782609,0.0,3777,0,13446,59094147,0
29,1883,0,13816,0,476.4137931,0.0,1.0,44,220,248,12.18,13.4,15,0,28,64.93103448,0.0,7934,0,2642,98819198,1
18,1259,0,2307,0,128.1666667,0.0,1.0,2,7,98,6.6,11.7,10,0,26,46.62962963,0.0,5609,0,337,22148394,1
16,3711,0,7009,0,438.0625,0.0,1.0,8,43,105,12.62,16.38,14,0,28,127.9655172,0.0,18854,0,0,59082184,1
50,4777,0,23040,11864,460.8,237.28,0.84,54,1,53,12.5,12.43,12,0,30,164.9677419,0.0,8101,0,2965,0,0
23,5722,0,6617,0,287.6956522,0.0,1.0,3,9,75,13.32,18.1,12,0,26,211.9259259,0.0,17400,0,0,191642206,1
6,2016,0,4136,0,689.3333333,0.0,1.0,3,147,152,7.2,16.17,19,0,28,69.51724138,0.0,10524,0,233,0,0
4,1043,0,1517,0,379.25,0.0,1.0,4,73,569,19.15,14.95,17,0,2,347.6666667,0.0,1043,0,1982,27253297,1
2,260,0,1525,1525,762.5,762.5,0.5,4,12,13,8.32,16.92,8,0,3,65.0,0.0,516,0,3050,137901930,1
32,1733,0,4292,0,134.125,0.0,1.0,4,114,145,20.33,16.77,11,0,28,59.75862069,0.0,7449,0,6500,0,0
76,8081,0,60917,49520,801.5394737,651.5789474,0.592105263,6,27,316,19.58,20.3,15,0,30,383.9677419,0.47,27902,0,109068,0,0
8,514,0,1738,698,217.25,87.25,0.875,4,21,28,7.38,20.63,14,0,15,32.125,0.0,2548,0,2816,78791284,0
31,2160,0,15304,4744,493.6774194,153.0322581,0.870967742,5,131,161,11.27,8.7,12,0,30,69.67741935,0.0,9127,0,1462,0,0
39,8251,0,16502,0,423.1282051,0.0,1.0,4,17,150,5.75,18.55,12,0,29,275.0333333,0.0,25619,0,4218,40691532,1
9,212,0,2218,35,246.4444444,3.888888889,0.888888889,4,4,101,13.65,18.8,16,0,24,8.84,0.0,1332,0,51311,0,0
2,85,0,640,0,320.0,0.0,1.0,4,1,2,7.53,10.65,8,0,0,85.0,0.0,85,0,840,0,0
27,5504,0,6329,0,234.4074074,0.0,1.0,2,90,116,7.53,9.03,13,0,29,183.4666667,0.0,13043,0,224,0,0
25,1820,0,10264,0,410.56,0.0,1.0,3,11,312,19.93,14.35,14,0,28,62.75862069,0.0,13675,0,1426,0,0
8,187,0,542,0,67.75,0.0,1.0,4,53,60,12.25,12.95,12,0,26,6.925925926,0.0,484,0,204,0,0
8,302,0,1696,0,212.0,0.0,1.0,5,63,70,14.1,5.08,15,0,30,9.741935484,0.0,4070,0,204,0,0
20,1091,0,3749,0,187.45,0.0,1.0,5,29,48,14.18,10.68,11,0,30,35.19354839,0.0,2448,0,1304,0,0
8,1216,0,6363,364,795.375,45.5,0.875,4,57,364,8.38,14.05,10,0,29,40.53333333,0.0,7932,0,14517,353943024,1
8,642,0,5229,1311,653.625,163.875,0.875,4,1,7,10.8,23.37,11,0,20,32.47619048,0.0,682,0,162,0,0
5,464,0,632,295,126.4,59.0,0.8,2,9,104,7.73,5.65,6,0,16,29.58823529,0.0,8196,0,316,16090389,1
12,457,0,3962,0,330.1666667,0.0,1.0,6,62,73,20.43,7.0,17,0,28,15.75862069,0.0,980,0,13600,0,0
11,969,0,2869,0,260.8181818,0.0,1.0,2,11,64,9.8,8.43,15,0,29,32.3,0.0,5943,0,1224,68745386,1
20,2961,0,5895,457,294.75,22.85,0.95,2,7,97,5.07,7.72,8,0,28,103.862069,0.0,14653,0,2096,185613741,1
7,91,0,4071,4071,581.5714286,581.5714286,0.285714286,7,1,11,18.45,6.3,17,0,7,70.0,0.0,560,0,16332,0,0
1,252,0,4229,4229,4229.0,4229.0,0.0,55,118,118,15.25,15.25,15,0,0,252.0,0.0,252,0,16920,25047712,0
9,1263,0,3478,367,386.4444444,40.77777778,0.777777778,2,1,13,18.12,7.4,15,0,26,48.92592593,0.2,5595,0,3632,14484102,1
15,194,0,6722,6722,448.1333333,448.1333333,0.266666667,62,1,15,14.88,15.05,15,0,28,31.0,0.0,923,0,3916,73837056,0
16,2923,0,6966,0,435.375,0.0,1.0,2,15,90,19.05,11.17,14,0,27,104.3928571,0.0,7793,0,2857,657841621,1
22,3513,0,2940,0,133.6363636,0.0,1.0,2,1,21,13.4,11.22,10,0,26,130.1111111,0.0,13923,0,0,35093904,1
14,1354,0,7028,0,502.0,0.0,1.0,44,168,181,13.6,5.92,12,0,26,50.14814815,0.0,6720,0,398,0,0
45,2442,0,15613,389,346.9555556,8.644444444,0.977777778,24,504,548,6.32,6.25,12,0,30,78.77419355,0.0,9247,0,1356,0,0
15,2126,0,11161,5152,744.0666667,343.4666667,0.866666667,24,205,220,12.93,7.47,12,0,25,81.76923077,0.0,12216,0,1713,0,0
50,9838,0,14163,0,283.26,0.0,1.0,2,6,116,19.02,17.37,13,0,30,317.3548387,0.0,22222,0,15547,316802077,1
1,49,0,205,205,205.0,205.0,0.0,5,8,8,15.67,15.67,16,0,0,49.0,0.0,546,0,4518,245442882,1
35,6028,0,17906,0,511.6,0.0,1.0,2,201,355,2.15,13.35,13,0,29,200.9333333,0.0,33278,0,15421,134382073,1
9,2010,0,4673,0,519.2222222,0.0,1.0,10,34,205,5.93,4.12,8,0,10,182.7272727,0.0,2010,0,8613,27634086,1
5,223,0,385,0,77.0,0.0,1.0,4,1,5,7.48,22.05,13,0,10,20.27272727,0.0,19381,0,2436,0,0
2,99,0,292,0,146.0,0.0,1.0,5,3,4,8.88,15.78,15,0,27,3.535714286,0.0,99,0,248,0,0
15,1267,0,7176,6804,478.4,453.6,0.333333333,5,2,71,5.6,18.75,10,0,27,45.25,0.0,5888,0,367,15859186,0
23,4632,0,12245,1266,532.3913043,55.04347826,0.869565217,6,4,367,10.87,10.55,11,0,30,156.2258065,0.0,33307,0,138,0,0
47,10435,0,17785,0,378.4042553,0.0,1.0,2,1,65,17.92,19.13,13,0,28,359.8275862,0.0,15265,0,0,98558312,1
18,1921,0,13050,4059,725.0,225.5,0.722222222,54,42,59,17.73,6.28,11,0,30,61.96774194,0.0,6276,0,2739,0,0
2,181,0,5022,5022,2511.0,2511.0,0.0,62,1,2,6.35,7.5,7,0,0,574.0,0.0,574,0,8744,0,0
4,184,0,602,0,150.5,0.0,1.0,15,4,7,18.98,22.3,22,0,28,6.344827586,0.0,201,0,559,0,0
1,500,0,467,0,467.0,0.0,1.0,3,69,69,7.67,7.67,8,0,0,500.0,0.0,511,0,936,0,0
33,8402,0,30763,4292,932.2121212,130.0606061,0.909090909,54,155,188,5.28,11.65,10,0,28,289.7241379,0.0,25243,0,7980,0,0
1,31,0,40,0,40.0,0.0,1.0,2,66,66,15.17,15.17,15,0,0,31.0,0.0,824,0,0,78508515,1
14,1638,0,14326,8331,1023.285714,595.0714286,0.714285714,45,97,110,3.83,18.67,8,0,23,68.25,0.0,13020,0,305,0,0
20,718,0,2048,0,102.4,0.0,1.0,5,213,233,8.63,17.72,10,0,26,26.59259259,0.0,1547,0,91,0,0
14,1811,0,9375,0,669.6428571,0.0,1.0,45,58,71,10.33,12.1,14,0,23,75.45833333,0.0,10000,0,4448,0,0
28,1799,0,28785,22391,1028.035714,799.6785714,0.535714286,3,30,135,22.67,11.35,11,0,27,116.2857143,0.0,5733,0,11277,0,0
30,979,0,5279,0,175.9666667,0.0,1.0,4,19,48,16.35,8.9,12,0,30,31.58064516,0.0,1829,0,1184,0,0
5,844,0,3840,0,768.0,0.0,1.0,44,5,9,10.9,9.15,10,0,30,27.22580645,0.0,968,0,3794,0,0
37,5239,0,33040,5986,892.972973,161.7837838,0.918918919,4,109,145,10.23,9.42,12,0,28,180.6551724,0.0,8052,0,22125,0,0
2,535,0,355,0,177.5,0.0,1.0,3,52,53,11.72,9.77,10,0,26,19.81481481,0.0,2953,0,0,80193302,1
3,349,0,2483,0,827.6666667,0.0,1.0,4,9,11,12.82,13.05,14,0,28,12.03448276,0.0,414,0,156,0,0
38,5499,0,9776,0,257.2631579,0.0,1.0,2,1,346,7.17,6.57,12,0,29,183.3,0.0,18738,0,235,36673468,1
25,1173,0,12722,3099,508.88,123.96,0.96,5,1,25,6.03,11.05,6,0,28,40.44827586,0.0,1173,0,804,0,0
3,99,0,3210,3210,1070.0,1070.0,0.0,51,60,65,6.32,17.82,15,0,8,28.77777778,0.0,308,0,3301,74136174,1
32,1221,0,6356,0,198.625,0.0,1.0,5,687,718,9.42,18.32,11,0,26,45.22222222,0.0,2700,0,251,0,0
21,1783,0,4384,0,208.7619048,0.0,1.0,10,7,155,18.52,11.92,13,0,30,57.51612903,0.0,12107,0,12483,142895126,1
5,316,0,2479,2384,495.8,476.8,0.6,47,20,38,12.18,13.72,11,0,29,23.9,0.0,841,0,20,0,0
45,3777,0,15403,12019,342.2888889,267.0888889,0.733333333,24,9,55,10.45,14.68,12,0,29,125.9,0.0,10527,0,2354,13599260,0
16,854,0,3312,0,207.0,0.0,1.0,6,40,55,9.7,21.65,15,0,30,27.5483871,0.0,2207,0,124,0,0
6,166,0,179,0,29.83333333,0.0,1.0,3,76,81,18.83,11.08,18,0,21,7.545454545,0.0,1620,0,264,0,0
38,1344,0,10327,2930,271.7631579,77.10526316,0.947368421,6,26,90,11.83,17.8,12,0,26,55.22222222,0.0,2704,0,33240,0,0
44,8225,0,17721,0,402.75,0.0,1.0,4,23,125,11.15,11.63,13,0,29,274.1666667,0.0,11604,0,8170,311106698,1
45,10475,0,13211,0,293.5777778,0.0,1.0,2,33,221,5.35,12.77,11,0,28,361.2068966,0.0,34306,0,2417,626980545,1
4,504,0,1923,745,480.75,186.25,0.75,24,90,93,22.88,10.85,9,0,29,16.8,0.0,2007,0,1912,0,0
16,1347,0,6145,0,384.0625,0.0,1.0,39,180,195,11.3,18.48,15,0,29,44.9,0.0,10823,0,62995,5417359122,1
34,4600,0,16975,1108,499.2647059,32.58823529,0.941176471,4,214,248,11.65,14.48,11,0,29,153.3333333,0.0,14409,0,565,0,0
28,827,0,3829,0,136.75,0.0,1.0,3,63,90,6.03,22.13,12,0,27,29.53571429,0.0,1306,0,934,0,0
42,4803,0,29987,11861,713.9761905,282.4047619,0.761904762,5,113,154,13.68,18.98,13,0,26,177.8888889,0.0,9029,0,1704,0,0
11,459,0,1033,0,93.90909091,0.0,1.0,5,1,65,13.9,12.05,11,0,25,17.65384615,0.0,824,0,98,0,0
117,17152,0,92514,6168,790.7179487,52.71794872,0.931623932,5,228,347,20.3,13.65,12,0,29,571.7333333,0.0,44453,0,1091570,694925483,1
18,1629,0,11730,597,651.6666667,33.16666667,0.944444444,5,51,103,3.18,14.98,8,0,26,60.33333333,0.0,5018,0,1068,0,0
1,50,0,1750,1750,1750.0,1750.0,0.0,63,20,20,8.63,8.63,9,0,0,149.0,0.0,149,0,17510,0,0
20,1865,0,6911,0,345.55,0.0,1.0,2,12,178,8.77,12.27,8,0,29,62.16666667,0.0,13036,0,0,379180505,1
4,613,0,1806,884,451.5,221.0,0.75,5,29,32,15.0,11.85,13,0,28,21.13793103,0.0,613,0,18456,0,0
42,5302,0,34263,15107,815.7857143,359.6904762,0.928571429,53,4,45,22.57,17.2,15,0,29,176.7333333,0.0,5366,0,17570,17364788,0
11,762,0,2001,0,181.9090909,0.0,1.0,8,243,253,17.8,12.88,11,0,25,29.30769231,0.0,1836,0,230,0,0
2,571,0,3523,0,1761.5,0.0,1.0,10,24,25,13.18,16.65,14,0,0,571.0,0.0,571,0,9999,0,0
6,185,0,334,0,55.66666667,0.0,1.0,5,18,23,10.12,14.23,12,0,18,9.736842105,0.0,253,0,832,0,0
8,661,0,4580,0,572.5,0.0,1.0,6,32,39,4.53,9.92,8,0,26,24.48148148,0.0,1793,0,3516,0,0
8,660,0,581,0,72.625,0.0,1.0,1,26,150,8.77,8.77,9,0,18,34.73684211,0.0,2817,0,1010,469427037,1
16,1300,0,2078,0,129.875,0.0,1.0,2,13,28,13.15,8.48,16,0,25,50.0,0.0,9841,0,410,65097271,1
42,5771,0,17739,3904,422.3571429,92.95238095,0.857142857,8,1,40,12.62,14.53,16,0,28,202.8965517,0.0,11172,0,30528,0,0
10,1786,0,7778,0,777.8,0.0,1.0,3,17,26,20.62,1.88,18,0,21,81.18181818,0.0,5738,0,4596,0,0
9,1056,0,2147,1146,238.5555556,127.3333333,0.666666667,3,7,62,7.2,17.92,11,0,26,43.74074074,0.0,6176,0,21000,216836808,0
79,15738,0,32582,0,412.4303797,0.0,1.0,10,13,188,20.12,18.43,16,0,28,542.6896552,0.0,61477,0,4578,0,0
7,953,0,4546,1621,649.4285714,231.5714286,0.714285714,5,56,62,11.27,20.72,14,0,13,68.07142857,0.0,2921,0,2564,0,0
3,345,0,1042,0,347.3333333,0.0,1.0,19,33,35,13.32,7.35,8,0,21,15.68181818,0.0,513,0,26880,0,0
23,1206,0,3763,0,163.6086957,0.0,1.0,7,148,209,4.3,16.65,7,0,29,40.2,0.0,2154,0,343,0,0
39,6112,0,31280,0,802.0512821,0.0,1.0,4,222,262,15.42,8.33,10,0,30,197.1612903,0.0,25776,0,18044,0,0
10,1459,0,4566,567,456.6,56.7,0.9,5,15,36,16.8,2.27,15,0,27,52.10714286,0.0,4167,0,68,0,0
8,482,0,2037,0,254.625,0.0,1.0,5,79,86,10.9,10.25,13,0,21,21.90909091,0.0,1849,0,10920,0,0
12,1478,0,3783,0,315.25,0.0,1.0,2,6,53,17.95,4.13,15,0,26,54.74074074,0.0,11618,0,0,41710313,1
12,497,0,1794,0,149.5,0.0,1.0,6,26,37,23.42,10.58,16,0,28,17.13793103,0.0,1747,0,211,0,0
44,8302,0,17217,0,391.2954545,0.0,1.0,2,1,180,14.03,10.5,12,0,30,267.8064516,0.0,22265,0,0,161824010,1
1,261,0,1459,0,1459.0,0.0,1.0,39,29,29,18.87,18.87,19,0,0,261.0,0.0,606,0,5840,0,0
26,4699,0,16389,7383,630.3461538,283.9615385,0.807692308,53,389,414,18.2,10.33,11,0,30,151.5806452,0.0,11743,0,11468,168581024,0
7,165,0,1622,519,231.7142857,74.14285714,0.857142857,2,21,26,12.53,3.5,10,0,24,8.32,0.0,2275,0,827,28954592,1
29,6135,0,17356,3406,598.4827586,117.4482759,0.827586207,2,20,315,12.62,11.23,13,0,30,208.9032258,1.35,19404,0,2960,0,0
5,844,0,354,0,70.8,0.0,1.0,2,4,8,12.9,13.28,17,0,5,140.6666667,0.0,2340,0,0,21086329,1
28,4558,0,7006,0,250.2142857,0.0,1.0,2,2,44,7.32,7.88,13,0,28,157.1724138,0.0,7190,0,3620,0,0
59,4622,0,33261,6456,563.7457627,109.4237288,0.966101695,3,200,529,13.25,20.07,15,0,30,149.0967742,0.0,27481,0,1564,0,0
21,572,0,6286,0,299.3333333,0.0,1.0,3,177,197,7.07,6.15,10,0,9,57.2,0.0,572,0,9024,0,0
8,693,0,3782,0,472.75,0.0,1.0,4,17,24,8.23,1.1,11,0,27,24.75,0.0,1926,0,5568,0,0
6,553,0,1417,0,236.1666667,0.0,1.0,2,21,264,9.02,8.1,9,0,27,19.75,0.0,12035,0,2286,17015843,1
46,4713,0,10411,0,226.326087,0.0,1.0,6,171,345,9.23,6.82,11,0,25,181.2692308,0.0,18441,0,5394,0,0
8,300,0,671,0,83.875,0.0,1.0,4,260,267,12.58,17.28,14,0,17,16.66666667,0.0,2278,0,2517,256472736,1
9,370,0,2785,1745,309.4444444,193.8888889,0.888888889,52,16,58,10.55,15.48,14,0,22,16.08695652,0.0,1004,0,96,0,0
39,2309,0,11209,6101,287.4102564,156.4358974,0.846153846,18,526,564,10.77,20.0,12,0,26,85.51851852,0.0,25471,0,590,0,0
8,866,0,2642,0,330.25,0.0,1.0,4,159,166,15.07,14.05,14,0,29,28.86666667,0.0,3843,0,1236,0,0
17,3069,0,2301,0,135.3529412,0.0,1.0,2,121,169,16.7,19.18,14,0,26,113.6666667,0.0,9286,0,546,244724559,1
22,2157,0,19020,9996,864.5454545,454.3636364,0.772727273,48,2,22,15.95,12.0,11,0,30,69.58064516,0.0,3862,0,14748,20133680,0
38,5171,0,8077,0,212.5526316,0.0,1.0,4,2,56,16.03,13.43,12,0,30,166.8064516,0.0,13920,0,311,0,0
68,10057,0,23806,0,350.0882353,0.0,1.0,2,46,348,16.1,6.05,11,0,30,324.4193548,0.0,52147,0,349,82361533,1
8,569,0,2877,0,359.625,0.0,1.0,39,1,8,6.57,16.08,12,0,22,24.73913043,0.0,569,0,1600,0,0
1,91,0,273,0,273.0,0.0,1.0,4,6,6,15.63,15.63,16,0,0,91.0,0.0,107,0,3003,0,0
18,1523,0,7353,3682,408.5,204.5555556,0.555555556,21,13,39,16.67,14.68,11,0,30,49.87096774,0.0,3432,0,152524,3626688317,1
63,7766,0,24682,0,391.7777778,0.0,1.0,11,8,124,17.17,16.72,15,0,30,250.516129,0.0,22502,0,192,575526321,1
8,1243,0,1428,0,178.5,0.0,1.0,4,107,276,7.35,17.47,18,0,20,59.19047619,0.0,5342,0,455,341558504,1
6,1153,0,1262,0,210.3333333,0.0,1.0,6,5,30,18.33,11.13,11,0,27,41.17857143,0.0,3451,0,0,51892327,1
9,2229,0,3006,0,334.0,0.0,1.0,4,8,50,4.5,17.0,16,0,29,74.3,0.0,7008,0,0,186001684,1
38,5873,0,12244,325,322.2105263,8.552631579,0.947368421,2,4,77,7.42,10.97,12,0,28,206.5517241,0.02,10762,0,993,0,0
14,535,0,3902,857,278.7142857,61.21428571,0.928571429,8,58,71,17.52,1.0,15,0,30,17.25806452,0.0,3349,0,1714,28206194,1
52,6839,0,23481,0,451.5576923,0.0,1.0,11,17,139,13.57,17.65,15,0,29,227.9666667,0.0,13686,0,21200,360463680,1
4,573,0,964,0,241.0,0.0,1.0,2,4,20,14.0,9.85,8,0,21,26.04545455,0.0,2029,0,2979,23204465,1
17,3006,0,7438,0,437.5294118,0.0,1.0,4,25,109,8.27,13.85,11,0,25,115.6153846,0.0,9456,0,0,603016679,1
6,221,0,844,0,140.6666667,0.0,1.0,4,5,10,20.97,18.25,21,0,23,9.208333333,0.0,221,0,2369,0,0
4,381,0,844,0,211.0,0.0,1.0,7,16,19,11.37,8.85,10,0,17,21.16666667,0.0,559,0,86,0,0
5,179,0,7894,7894,1578.8,1578.8,0.0,46,213,218,7.17,17.18,12,0,29,20.53333333,0.0,1251,0,30668,0,0
3,322,0,3478,0,1159.333333,0.0,1.0,52,1,3,11.55,12.15,12,0,0,322.0,0.0,322,0,2615,0,0
4,870,0,7151,0,1787.75,0.0,1.0,40,9,12,12.83,18.95,16,0,19,43.5,0.0,2819,0,3406,0,0
5,45,0,14,0,2.8,0.0,1.0,3,21,25,20.62,14.02,18,0,25,1.730769231,0.0,70,0,7,0,0
29,6436,0,8249,0,284.4482759,0.0,1.0,6,30,427,5.68,11.87,12,0,15,402.25,0.0,6436,0,2588,0,0
18,2225,0,2828,0,157.1111111,0.0,1.0,2,16,83,4.62,9.5,10,0,27,79.46428571,0.0,15053,0,127,69099675,1
10,294,0,18980,17471,1898.0,1747.1,0.7,4,1,7,15.38,17.82,15,0,10,84.0,0.18,924,0,13320,0,0
6,1225,0,1544,0,257.3333333,0.0,1.0,8,68,73,19.23,8.68,13,0,23,51.04166667,0.0,13476,0,39085,62818701,1
17,3641,0,14547,5087,855.7058824,299.2352941,0.764705882,3,2,85,8.42,22.2,13,0,23,173.625,0.0,8279,0,12558,0,0
1,42,0,925,925,925.0,925.0,0.0,46,13,13,15.98,15.98,16,0,0,169.0,0.0,199,0,8296,190255680,0
12,729,0,2757,0,229.75,0.0,1.0,3,179,190,7.07,14.38,10,0,24,29.16,0.0,4514,0,3139,0,0
23,4826,0,13056,0,567.6521739,0.0,1.0,3,133,208,7.42,11.35,13,0,28,166.4137931,0.0,28156,0,7282,273023315,1
19,1768,0,4897,0,257.7368421,0.0,1.0,5,221,239,21.97,18.6,16,0,29,58.93333333,0.0,14443,0,78,0,0
28,3460,0,4706,565,168.0714286,20.17857143,0.928571429,2,1,57,14.47,15.7,9,0,28,122.137931,0.0,21170,0,130,39110757,1
11,1376,0,1880,0,170.9090909,0.0,1.0,2,5,29,17.7,13.27,18,0,28,47.44827586,0.0,4184,0,0,220337598,1
22,1647,0,8068,4052,366.7272727,184.1818182,0.954545455,5,77,98,8.42,11.4,11,0,27,58.82142857,0.0,4733,0,13980,75348102,0
27,4513,0,26529,3494,982.5555556,129.4074074,0.925925926,16,101,127,15.17,16.82,15,0,28,155.6206897,0.0,8974,0,24560,0,0
21,3378,0,11189,0,532.8095238,0.0,1.0,2,3,111,14.63,14.13,12,0,28,116.4827586,0.0,11516,0,835,17315593,1
22,1638,0,8102,0,368.2727273,0.0,1.0,8,40,61,13.78,13.4,12,0,30,52.83870968,0.0,6206,0,4359,0,0
4,213,0,480,0,120.0,0.0,1.0,6,136,139,6.57,13.98,11,0,24,8.52,0.0,219,0,359,0,0
18,2136,0,17177,4854,954.2777778,269.6666667,0.833333333,5,71,88,6.85,19.78,12,0,15,133.5,0.0,9245,0,233349,1123923792,1
31,3936,0,10057,0,324.4193548,0.0,1.0,7,65,155,17.17,10.43,11,0,28,135.7241379,0.0,10840,0,0,66880807,1
2,70,0,2412,0,1206.0,0.0,1.0,21,44,45,19.27,6.52,11,0,1,35.0,0.0,868,0,840,0,0
30,3551,0,16053,10187,535.1,339.5666667,0.8,44,674,703,12.87,8.63,13,0,26,131.5185185,0.0,30454,0,152622,9050243378,1
5,355,0,930,0,186.0,0.0,1.0,5,2,6,14.1,19.72,15,0,2,119.3333333,0.0,359,0,13445,134607805,1
13,1414,0,9500,2826,730.7692308,217.3846154,0.923076923,5,15,27,14.32,11.0,10,0,24,56.56,0.0,1442,0,1077,0,0
2,167,0,471,0,235.5,0.0,1.0,8,76,77,20.4,7.58,8,0,1,83.5,0.0,1009,0,3728,0,0
37,1461,0,3437,0,92.89189189,0.0,1.0,6,32,68,7.45,16.83,14,0,29,48.7,0.0,2092,0,2128,0,0
9,506,0,16209,15057,1801.0,1673.0,0.333333333,48,1,59,11.3,5.13,10,0,24,62.64,0.9,2573,0,14068,0,0
12,527,0,1980,0,165.0,0.0,1.0,18,22,33,3.55,10.98,9,0,25,20.26923077,0.0,901,0,335,0,0
5,246,0,17406,17406,3481.2,3481.2,0.0,61,1,7,7.17,20.0,12,0,6,192.7142857,0.0,1349,0,9669,0,0
59,2694,0,35942,23563,609.1864407,399.3728814,0.711864407,6,1,297,14.82,9.5,13,0,30,140.7096774,0.0,7474,0,44245,50416936,1
10,252,0,1442,0,144.2,0.0,1.0,5,81,90,17.63,13.28,16,0,21,11.45454545,0.0,1129,0,5,0,0
21,2914,0,17631,7255,839.5714286,345.4761905,0.714285714,39,240,260,15.88,9.45,12,0,30,94.0,0.0,20210,0,10451,209204000,0
21,2283,0,5346,0,254.5714286,0.0,1.0,2,1,26,16.2,20.23,11,0,30,73.64516129,0.0,11648,0,752,35502314,1
11,1742,0,4689,0,426.2727273,0.0,1.0,6,8,131,15.53,15.38,14,0,26,64.51851852,0.0,1742,0,1833,0,0
5,1579,0,827,0,165.4,0.0,1.0,2,12,16,17.1,7.12,20,0,26,58.48148148,0.0,4910,0,3056,103730202,1
53,4165,0,34906,5026,658.6037736,94.83018868,0.905660377,6,353,405,6.32,8.98,16,0,25,160.1923077,0.0,10289,0,30943,5986841652,0
5,523,0,3296,0,659.2,0.0,1.0,4,5,9,21.0,0.52,11,0,15,32.6875,0.0,811,0,2518,0,0
8,465,0,5254,5136,656.75,642.0,0.375,24,11,40,17.87,7.83,14,0,24,31.32,0.0,1604,0,35100,907512065,1
31,6000,0,23727,8010,765.3870968,258.3870968,0.709677419,5,173,203,12.22,18.32,13,0,29,200.0,0.0,6135,0,22864,98827644,0
2,202,0,814,0,407.0,0.0,1.0,5,109,110,20.53,20.7,21,0,0,202.0,0.0,239,0,510,0,0
17,3643,0,1725,0,101.4705882,0.0,1.0,2,206,237,14.22,11.17,11,0,23,151.7916667,0.0,20005,0,988,0,0
8,1226,0,7713,2799,964.125,349.875,0.75,11,89,96,7.07,14.32,7,0,26,45.40740741,0.0,3487,0,84665,735430430,1
6,121,0,253,0,42.16666667,0.0,1.0,5,70,75,14.5,10.23,14,0,23,5.041666667,0.0,203,0,270,0,0
14,815,0,3214,0,229.5714286,0.0,1.0,6,7,20,17.92,0.13,17,0,30,26.29032258,0.0,1022,0,7690,0,0
18,799,0,1168,0,64.88888889,0.0,1.0,6,69,87,11.58,17.38,12,0,29,26.63333333,0.0,1538,0,10674,0,0
31,4362,0,14804,1571,477.5483871,50.67741935,0.935483871,2,1,82,13.22,9.7,14,0,28,154.2758621,0.0,15868,0,2959,46992190,1
33,2263,0,20766,6795,629.2727273,205.9090909,0.848484848,4,2,472,19.52,13.25,13,0,30,81.67741935,0.06,12780,0,8185,107811413,1
37,2472,0,16688,2374,451.027027,64.16216216,0.945945946,24,289,325,20.0,15.55,14,0,29,82.4,0.0,12251,0,125289,350547267,1
40,10414,0,13986,0,349.65,0.0,1.0,4,2,119,15.17,14.13,14,0,26,385.7037037,0.0,15381,0,0,68174044,1
2,118,0,3854,3854,1927.0,1927.0,0.0,63,2,3,8.95,10.48,10,0,0,304.0,0.0,304,0,18025,194664160,0
14,3104,0,2066,0,147.5714286,0.0,1.0,2,12,25,9.98,0.03,16,0,26,114.962963,0.0,9090,0,1864,66975652,1
116,6010,0,53442,6319,460.7068966,54.47413793,0.939655172,4,263,368,16.27,13.05,15,0,29,200.3333333,0.0,19803,0,8636,26382063,1
20,1357,0,6801,0,340.05,0.0,1.0,4,80,99,16.85,16.72,17,0,28,46.79310345,0.0,7717,0,20712,0,0
22,1127,0,10251,0,465.9545455,0.0,1.0,24,182,203,11.27,19.37,15,0,28,38.86206897,0.0,11105,0,1971,0,0
24,2552,0,12035,0,501.4583333,0.0,1.0,22,56,79,21.57,23.25,18,0,23,106.3333333,0.0,7371,0,877,0,0
41,2232,0,12183,0,297.1463415,0.0,1.0,6,66,107,10.02,4.32,13,0,29,74.4,0.0,3613,0,1532,0,0
12,1453,0,5211,2140,434.25,178.3333333,0.916666667,8,45,56,7.92,0.07,8,0,20,69.19047619,0.0,6494,0,10,0,0
9,284,0,6722,6710,746.8888889,745.5555556,0.333333333,55,1,18,14.82,10.68,14,0,29,26.06666667,0.1,893,0,25850,109992016,0
7,1575,0,1991,0,284.4285714,0.0,1.0,2,3,26,11.68,21.4,14,0,27,56.25,0.0,4857,0,2826,14116558,1
60,4236,0,32300,18022,538.3333333,300.3666667,0.816666667,53,47,217,12.78,6.47,10,0,30,136.6451613,0.0,9104,0,112009,815996778,1
11,685,0,3600,0,327.2727273,0.0,1.0,8,2,12,7.82,18.22,13,0,22,29.7826087,0.0,685,0,4110,0,0
8,136,0,5928,5601,741.0,700.125,0.125,15,3,16,17.23,18.15,14,0,14,27.53333333,0.0,413,0,7603,383068897,1
1,75,0,55,0,55.0,0.0,1.0,2,164,164,20.37,20.37,20,0,0,75.0,0.0,6511,0,27266,627696532,1
